id,week,title,url,thunmbnail,author,summary,genre,age,company
50,월요일,라서드,https://comic.naver.com/webtoon/list?titleId=756140&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/756140/thumbnail/thumbnail_IMAG10_c80848c1-5a94-4f77-a069-e869e8995186.jpg,감람,"절대적 권능을 지닌 11인의 왕과, 왕을 수호하기 위한 기사단이 존재하는 세계.수습기사 힌타는 파트너 캐넛과 함께 정식 기사가 되기 위한 모험을 떠나는데...정식기사가 되기 위한 소년들의 고군분투 정통판타지액션!","스토리, 판타지",12세 이용가,네이버
51,월요일,백호랑,https://comic.naver.com/webtoon/list?titleId=745654&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/745654/thumbnail/thumbnail_IMAG10_791e7b17-10c6-46f1-ad8c-653d090fd168.jpg,박혬,모든 것이 완벽해 보이는 지룡은 비밀스런 동거 중!사촌동생이자 고양이이자 수호자인 소년은 바로 서쪽의 신수 백호였다!과거의 죄를 씻기 위해 인간계에서 하늘의 심부름을 수행인 백호랑과 그에게 엮인 지룡의 스펙타클한 일상,"스토리, 판타지",전체연령가,네이버
52,월요일,마지막 지수,https://comic.naver.com/webtoon/list?titleId=765776&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/765776/thumbnail/thumbnail_IMAG10_93784ff4-28e7-4848-b0e4-ae1adbd59a5a.jpg,에리카 / 채나라,"소설가를 꿈꾸는 주인공 양지수.어느날부터 '지수'라는 이름만 골라사귀기로 소문난 바람둥이 '혜성'이 접근해오기 시작한다.이미 남자친구 '도혁'이 있는 지수는 혜성의 접근이 불쾌할 뿐이지만, 한 가지 수상한 점이 자꾸만 호기심을 자극한다.'얘가 어떻게 내 연애사를 낱낱이 알고 있는거지...?'","스토리, 로맨스",전체연령가,네이버
53,월요일,드로잉 레시피,https://comic.naver.com/webtoon/list?titleId=750493&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/750493/thumbnail/thumbnail_IMAG10_171a5039-1ee8-476e-b321-0681525c51fd.jpg,꼬모소이,어머니가 돌아가신후 어머니가 주인이었던 석촌 미선빌라 201호로 이사 온 은수의  용서와 성장의 힐링여행,"스토리, 감성",전체연령가,네이버
54,월요일,바로 보지 않는,https://comic.naver.com/webtoon/list?titleId=764041&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/764041/thumbnail/thumbnail_IMAG10_f4bfa353-9736-49e6-af74-8aae83bfc74e.jpg,지민,몇 번의 연애 끝에 민주는 일찌감치 사랑보다 우정을 택하기로 결심한다.난 희진이 너만 있으면 아무것도 필요 없어. 너도 그렇지?,"스토리, 드라마",12세 이용가,네이버
55,월요일,살아간다,https://comic.naver.com/webtoon/list?titleId=761553&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/761553/thumbnail/thumbnail_IMAG10_6304d446-7da2-4615-814e-f4344d83b916.jpg,이행복,하루하루 버겁게 살아가고 있는 주인공 '권도이'.첫사랑 '정선영'을 위해 불법도박격투기장 '하데스'에 점점 빠져 들게 되고 오래 전 자신의 꿈이었던 종합격투기 선수를 떠올린다.<라스트 서브미션> 이행복 작가의 차기작.,"스토리, 액션",12세 이용가,네이버
56,월요일,개밥 먹는 남자,https://comic.naver.com/webtoon/list?titleId=761463&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/761463/thumbnail/thumbnail_IMAG10_c7216e07-581c-481f-9f1b-e56df6350afd.jpg,김태순,"출근길에 우연히 받은 ‘아임펫 향수’를 뿌렸다가 댕댕이 뚜치와 몸이 바뀌어버린 어도남.그런데, 뚜치가 회사에 출근하더니 투자 계약을 따내고, 임원 승진에, 짝사랑하는 여직원과 썸을 타기 시작한다?!뜻밖의 상황에 엮인 어도남은 오늘도 집에 틀어박혀 개밥을 먹는다.주인과 반려동물의 몸을 뒤바꾸는 ‘아임펫 향수’ 때문에 벌어지는 아이러니 코미디! 대박 맞겠지?2020 지상최대공모전 1기 장려상 수상작!","스토리, 판타지",12세 이용가,네이버
57,월요일,이탄국의 자청비,https://comic.naver.com/webtoon/list?titleId=759420&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/759420/thumbnail/thumbnail_IMAG10_fca0896c-4b50-40eb-b037-499f453dcb9e.jpg,"김보람, 한집 / 나넷","시공 초월 판타지 로맨스! 태권 소녀 자청비, 물푸레 향이 가득한 이세계 황궁에 떨어지다! 아는 사람 하나 없는 낯선 나라. 왕싸가지 꽃미남 황태자, 생명의 은인인 비운의 왕자, 놀기 좋아하는 말괄량이 공주 사이에서, 자청비는 집으로 돌아갈 수 있을까?","스토리, 로맨스",전체연령가,네이버
58,월요일,그림자 신부,https://comic.naver.com/webtoon/list?titleId=767979&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/767979/thumbnail/thumbnail_IMAG10_9825a874-1e45-4d0c-8637-e9c1345085dd.jpg,이새인 / 덥머,"빚 갚을 돈을 벌려다가 끔찍한 위기에 빠진 설윤 앞에 신검 ‘월흔’을 든 핏빛 무사가 나타난다. 절체절명의 위기에서 구해준 건 고맙지만 난데없이 밤시중을 들라는데...다음 날, 7년 전쟁의 승리를 축하하는 행진 중 왕세자가 든 신검이 낯설지 않다!“어젯밤 그가 왕세자였어?!!”","스토리, 로맨스",15세 이용가,네이버
59,월요일,사막에 핀 달,https://comic.naver.com/webtoon/list?titleId=769801&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/769801/thumbnail/thumbnail_IMAG10_4e4adc42-906b-4db4-aa6e-63e5cd66e17c.jpg,선지,"사막의 전사 나디아. 신녀를 찾아 사막에 온 신관 이세리온은 나디아에게 신녀가 되어달라고 말한다. 나디아는 부족을 지키기 위해 신녀가 되기로 결심하지만, 야만인이라고 무시받는 상황에서 나디아는 과연 진짜 신녀가 될 수 있을까? 신녀로 선택받은 나디아와 신관 이세리온의 이야기.","스토리, 시대극",전체연령가,네이버
60,월요일,모락모락 왕세자님,https://comic.naver.com/webtoon/list?titleId=734918&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/734918/thumbnail/thumbnail_IMAG10_c4eb0e76-aedd-45b3-9c5b-964db66bd69c.jpg,원해,온천마을에 찾아온 꽃미남 왕세자일행과신비한 힘을 가진 소녀의 판타지 로맨스,"스토리, 로맨스",전체연령가,네이버
61,월요일,트리거,https://comic.naver.com/webtoon/list?titleId=764480&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/764480/thumbnail/thumbnail_IMAG10_079ee088-f175-40ed-9553-8bf2eb10e025.jpg,고경빈,"지구에 소행성이 떨어진 후, 지구는 인간을 먹이로 하는 괴생명체 '아니스'에 의해 절멸 위기에 처한다.청소년 모두가 입대해서 아니스에 맞서야 하는 시대. 1년 전 먼저 입대한 소꿉친구 니카와 어렵게 재회한 에반은니카가 자신을 전혀 기억하지 못하는데다, 더이상 평범한 인간이 아니라는것을 알게 된다.충격에 빠진 에반에게 정부에서 준 임무는 니카를 죽이라는 것이다. 그것도 매일, 인류를 위해..","스토리, 판타지",15세 이용가,네이버
62,월요일,보살님이 캐리해!,https://comic.naver.com/webtoon/list?titleId=756790&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/756790/thumbnail/thumbnail_IMAG10_45728c1e-50de-44f1-a3f1-d1af29dfc9d2.jpg,성코 / 콩자,억겁의 시간을 넘어 환생한 보살들이여 야차들의 습격에서 평화로운 일상과 법화를 수호하라!,"스토리, 액션",전체연령가,네이버
63,월요일,기사님을 지켜줘,https://comic.naver.com/webtoon/list?titleId=770590&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/770590/thumbnail/thumbnail_IMAG10_ed42b29a-9760-40e8-9281-825c004f0b23.jpg,달봉,"첫눈에 반한 남학생을 떠올리며 언니의 피규어 '브릭'에게 뽀뽀 연습을 하는 '예은'.그날 밤, 이상한 꿈에 눈을 떠보니 피규어가 살아 움직이며 자신의 저주를 풀 수 있도록 도와 달라고 한다.예은은 모종의 이유로 브릭의 부탁을 받아들이고, 저주를 건 마녀에 대한 단서를 찾기 시작한다.","스토리, 판타지",전체연령가,네이버
64,월요일,오로지 오로라,https://comic.naver.com/webtoon/list?titleId=764623&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/764623/thumbnail/thumbnail_IMAG10_8fc32406-b947-4945-bfcd-8593c1d115ab.jpg,홍달,"마법 소녀가 불법인 세상, 이 세계의 마법 소녀는 사랑받는 존재가 아니다. 한창 잘 나가던 아이돌 '오로라'의 인생에 불순물처럼 끼어든 마법 소녀의 삶. 그리고 그 앞에 나타난 기이한 마법사 소년 심청, 과연 오로라는 마법 소녀를 무사히 마치고 자신의 황금빛 인생을 이어나갈 수 있을까?2019년 네이버웹툰 최강자전 3위 수상작!","스토리, 판타지",전체연령가,네이버
65,월요일,중독연구소,https://comic.naver.com/webtoon/list?titleId=740132&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/740132/thumbnail/thumbnail_IMAG10_75fe6ace-e0ba-4e97-95ac-ac1144395b11.jpg,김택기,"중독 가정에서 자라온 소년, ‘김태림’은 중독 전문병원에 입사를 하게 되면서 자신의 문제를 바라보게 된다.우리 모두의 중독 이야기, 당신은 무엇에 중독이 되어있나요?","옴니버스, 드라마",전체연령가,네이버
66,월요일,헬로맨스,https://comic.naver.com/webtoon/list?titleId=754872&weekday=mon,https://shared-comic.pstatic.net/thumb/webtoon/754872/thumbnail/thumbnail_IMAG10_6c4d0e20-77a0-43ef-881a-6798f874278b.jpg,이공주 / 하얀독수리,"마계 서열, 중급악마 시트리. 상급 악마가 되고 싶었지만 억울한 누명으로 인간계에 떨어졌다.인간이 된 시트리는 검찰 수사관이 되었지만 이기적이고, 싸가지도 없고, 개념도 없는 직속 검사 계세아를 만나게 된다.둘은 첫날부터 원수지간이 되는데…악마였던 검찰수사관과 악마같은 검사의 범죄스릴 로맨스가 펼쳐진다!","스토리, 로맨스",전체연령가,네이버
67,화요일,"2021 최애캐 안녕, 잘 지내니?",https://comic.naver.com/webtoon/list?titleId=780506&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/780506/thumbnail/thumbnail_IMAG10_a15572d1-5bbb-4600-91da-c02f3de845b2.jpg,웹툰작가,"""잘 지내..? 오늘따라 네가 더 생각난다.""함께 웃고 울었던 웹툰 속 나의 최애캐들.그들은 지금 어떻게 지내고 있을까?우리의 일주일을 책임졌던 최애캐들의 근황을 공개합니다!<2021 최애캐 안녕, 잘 지내니?>","에피소드, 드라마",전체연령가,네이버
68,화요일,여신강림,https://comic.naver.com/webtoon/list?titleId=703846&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/703846/thumbnail/thumbnail_IMAG10_35503130-16ce-4236-b913-0fe76226de36.jpg,야옹이,"네웹 대표 글로벌 인기작! 주경, 수호, 서준. 세 청춘의 두근두근 눈호강 로맨스~♡메이크업으로 여신이 된 주경이는 꿈과 사랑을 이룰 수 있을까?","스토리, 로맨스",12세 이용가,네이버
69,화요일,한림체육관,https://comic.naver.com/webtoon/list?titleId=743139&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/743139/thumbnail/thumbnail_IMAG10_df1a8c2f-63c4-44e1-b1f5-907c41c13243.jpg,혜성 / 이석재,세상에서 가장 강한 남자가 되고 싶다.'그릇된 강함을 실천하던 전영하가 한림체육관에 들어와 진정한 강함을 깨닫고 무도인으로 거듭나는 학원 액션물,"에피소드, 액션",15세 이용가,네이버
70,화요일,용사가 돌아왔다,https://comic.naver.com/webtoon/list?titleId=773459&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/773459/thumbnail/thumbnail_IMAG10_050d4f7b-68b1-496a-95fa-b86564875846.jpg,나락 / 풍백,"김민수에게 복수를 하겠다는 일념 하나로 이세계를 구한 용사, 박정수. 그는 스스로는 구했지만, 세계를 구하지 못했고, 자신의 세상을 멸망시킨 용사들을 죽이기로 마음 먹는다.이 이야기는 해피 엔딩 따윈 없는 차가운 현실, 용사들을 죽이는 용사에 대한 이야기이다.","스토리, 액션",15세 이용가,네이버
71,화요일,사신소년,https://comic.naver.com/webtoon/list?titleId=730656&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/730656/thumbnail/thumbnail_IMAG10_b324ec4f-f869-4b55-b2fb-63306bef3a41.jpg,류,"수명을 대가로 죽은 자의 능력을 빌리는 소년! 화려한 액션에서 부터 스포츠, 두뇌 플레이까지 한계는 없다!","스토리, 액션",15세 이용가,네이버
72,화요일,엽총소년,https://comic.naver.com/webtoon/list?titleId=759925&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/759925/thumbnail/thumbnail_IMAG10_ab461af8-c357-459e-bf71-cdbb924cffcf.jpg,김칸비 / 홍필,"약자에서 영웅이 될 수밖에 없었던 소년 '한규환', 그리고 그 소년을 영웅으로 만들어줄 엽총 한 자루가 눈앞에 있다.글로벌 누적 조회수 12억 뷰를 기록한 <스위트홈>의 프리퀄 대공개!","스토리, 스릴러",15세 이용가,네이버
73,화요일,하루만 네가 되고 싶어,https://comic.naver.com/webtoon/list?titleId=738487&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/738487/thumbnail/thumbnail_IMAG10_6704ef3b-2596-4fba-b40d-9ec522dfd866.jpg,삼,"완벽한 인생이었다, 그 애가 나타나기 전까지는'반전에 반전을 거듭하는 치밀한 궁중 서스펜스네이버웹툰 최강자전 19년 대표작.","스토리, 로맨스",15세 이용가,네이버
74,화요일,중증외상센터 : 골든 아워,https://comic.naver.com/webtoon/list?titleId=738174&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/738174/thumbnail/thumbnail_IMAG10_da06bb94-8176-4b0f-a0e6-cd57f2690ad0.jpg,한산이가 / 홍비치라,"살 수 있는 환자들이 죽어 가고 있다. 이제 더는 그런 일이 없도록 하겠다.사명감 있는 또라이. 중증외상센터의 난폭한 천사. 외상외과 전문의 백강혁, 그의 중증외상센터 되살리기 프로젝트.","스토리, 드라마",15세 이용가,네이버
75,화요일,신도림,https://comic.naver.com/webtoon/list?titleId=683496&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/683496/thumbnail/thumbnail_IMAG10_69a59ea4-ece8-4454-beea-a730adae236f.jpg,오세형,세상이 무너지고 세워진 지하도시 신도림그곳에 들어가지 못하고 생존한 소년들이 지하도시의 비밀을 파헤친다,"스토리, 액션",15세 이용가,네이버
76,화요일,랜덤채팅의 그녀!,https://comic.naver.com/webtoon/list?titleId=702608&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/702608/thumbnail/thumbnail_IMAG10_85425026-fd1c-4a8a-8d58-e257bbf892c0.jpg,박은혁,랜덤채팅만 하던 준우에게 온 기적!과연 그녀(들)에게 다가갈수 있을까?!(읽다 보면 원픽 캐릭터 무조건 생김ㅇㅇ),"스토리, 드라마",15세 이용가,네이버
77,화요일,니나의 마법서랍,https://comic.naver.com/webtoon/list?titleId=772401&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/772401/thumbnail/thumbnail_IMAG10_37107ea5-7086-458e-b4f8-2906192ce9b5.jpg,랑또,"<가담항설> 랑또 작가의 컬러풀하지만 어딘지 오싹한 매지컬 스릴러!니나는 집앞 골목에서 유치뽕짝한 서랍을 줍는다. 그런데 그 안에 '소원을 적으세요.'라고 적혀있는 유치한 디자인의 카드가 세 장.'취업하게 해주세요', '50만원만 주세요', '멋진 남친이 생기게 해주세요'! 그리고 그 모든 소원을 이뤄주는 마법서랍으로 빨려들어가는데..?","스토리, 스릴러",15세 이용가,네이버
78,화요일,덴큐,https://comic.naver.com/webtoon/list?titleId=778963&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/778963/thumbnail/thumbnail_IMAG10_e12c0167-935c-48c0-9368-3212ec220239.jpg,백감독,특수능력을 지닌 악당 덴마가 꼬마의 몸에 갇혀 겪는 모험...의끝나지 않은 이야기.,"스토리, 판타지",15세 이용가,네이버
79,화요일,1을 줄게,https://comic.naver.com/webtoon/list?titleId=773522&weekday=tue,https://shared-comic.pstatic.net/thumb/webtoon/773522/thumbnail/thumbnail_IMAG10_bb6edda7-7c52-4f98-b53f-85f9f6bfc5ea.jpg,김계란,"다음?사람이?마지막?사랑이?되게?해주세요.'?새해?소원을?빌고?눈을?뜬?하늘은?자신의?몸에?숫자 1이?새겨진?것을?발견하게?된다.?아무래도?숫자의?의미는?남은?연애?횟수인?것?같다.?남은?기회가?한?번?밖에?없다는?사실에?초조해하던?중,?때마침?나타난?해림. 그는 마지막이?되기엔?믿음이?가지?않는?연하남이다.?결국?연인 대신?잠만 자는?사이로?지내기로?하는데..??과연?해림과?하늘의?관계는?어떻게?될까?","스토리, 로맨스",18세 이용가,네이버
